pclass,survived,age,sibsp,parch,fare,family_size,sex_female,sex_male,embarked_C,embarked_Q,embarked_S
3,0,0.2609600254530378,0.125,0.0,0.012678957201736687,2,0,1,0,0,1
3,1,0.5866386583042416,0.125,0.0,0.013663090060062943,2,1,0,0,0,1
3,0,0.3486427342975926,0.0,0.0,0.017005667449756914,1,0,1,0,0,1
3,0,0.3486427342975926,0.0,0.0,0.014736618564782172,1,0,1,0,0,1
3,0,0.3486427342975926,0.0,0.0,0.015712553569072384,1,0,1,0,0,1
3,0,0.35490578492934655,0.0,0.0,0.031425107138144774,1,0,1,0,0,1
3,0,0.2609600254530378,0.0,0.0,0.014151057562208039,1,0,1,0,0,1
3,0,0.3361166330340848,0.0,0.0,0.01690807394932789,1,0,1,0,0,1
3,0,0.3486427342975926,0.0,0.0,0.014151057562208039,1,0,1,0,0,1
3,0,0.44885154440565533,0.0,0.0,0.018542765081513993,1,0,1,0,0,1
3,0,0.3361166330340848,0.125,0.0,0.02821271947802311,2,0,1,1,0,0
3,1,0.18580341787199078,0.125,0.0,0.02821271947802311,2,1,0,1,0,0
3,0,0.5678495064089797,0.0,0.0,0.01410226081199354,1,0,1,1,0,0
3,0,0.3486427342975926,0.0,0.0,0.01410226081199354,1,0,1,1,0,0
3,0,0.3486427342975926,0.0,0.0,0.028220722145058295,1,0,1,1,0,0
3,0,0.1795403672402369,0.125,0.0,0.02821271947802311,2,1,0,1,0,0
3,0,0.3486427342975926,0.125,0.0,0.02821271947802311,2,1,0,1,0,0
3,0,0.32985358240233087,0.0,0.0,0.01410226081199354,1,0,1,1,0,0
3,0,0.3361166330340848,0.0,0.0,0.01410226081199354,1,0,1,1,0,0
3,0,0.36116883556110047,0.0,0.0,0.015370976317570811,1,0,1,0,0,1
